time,r,dr/dt,theta,dtheta/dt
1461766.8683639686,147208273875.5501,146.98620892507913,0.3008507009915563,2.0561154925283392e-07
1468967.6903756135,147209334822.0155,147.68744666996818,0.30233126249775244,2.0560858555409433e-07
1476168.5123872587,147210400816.7712,148.38835055218496,0.3038118026124507,2.056056078177492e-07
1483369.334398904,147211471857.4074,149.0889190017349,0.3052923212346069,2.0560261605144712e-07
1490570.156410549,147212547941.5029,149.78915044953726,0.3067728182632294,2.055996102628725e-07
1497770.9784221943,147213629066.6251,150.48904332742524,0.3082532935973793,2.0559659045974535e-07
1504971.8004338394,147214715230.33002,151.18859606814578,0.3097337471361703,2.0559355664982137e-07
1512172.6224454846,147215806430.16232,151.88780710535985,0.3112141787787688,2.0559050884089193e-07
1519373.4444571298,147216902663.65524,152.58667487364215,0.31269458842439385,2.0558744704078403e-07
1526574.266468775,147218003928.33066,153.28519780848137,0.314174975972317,2.0558437125736042e-07
1533775.0884804202,147219110221.69897,153.98337434627996,0.3156553413218627,2.0558128149851947e-07
1540975.9104920654,147220221541.2593,154.68120292435427,0.3171356843724077,2.0557817777219523e-07
1548176.7325037105,147221337884.49933,155.37868198093457,0.3186160050233817,2.055750600863574e-07
1555377.5545153555,147222459248.89536,156.07580995516489,0.32009630317426696,2.0557192844901144e-07
1562578.3765270007,147223585631.9165,156.7725852892803,0.3215765787247266,2.055687828681808e-07
1569779.1985386459,147224717031.0338,157.46900643318247,0.323056831574871,2.0556562335186896e-07
1576980.020550291,147225853443.6903,158.16507182889544,0.32453706162433704,2.0556244990818408e-07
1584180.8425619362,147226994867.3158,158.8607799184796,0.3260172687727622,2.0555926254527708e-07
1591381.6645735814,147228141299.32922,159.55612914514768,0.3274974529198506,2.0555606127133282e-07
1598582.4865852266,147229292737.13846,160.25111795326455,0.32897761396537295,2.0555284609456994e-07
1605783.3085968718,147230449178.14044,160.9457447883475,0.33045775180916637,2.0554961702324105e-07
1612984.130608517,147231610619.72116,161.64000809706596,0.33193786635113476,2.055463740656326e-07
