time_span,x,y,z,vx,vy,vz
2460346.500000000, -5.022622270330032E+06, -6.952483389157033E+07, -5.187127644792818E+06,  3.960934564841464E+01, -2.423632027816424E+00, -3.762808114928222E+00
2460347.500000000, -1.576822492975995E+06, -6.962235381213412E+07, -5.506342326314460E+06,  4.012548657359874E+01,  1.862143213598357E-01, -3.622692445382318E+00
2460348.500000000,  1.905659368709645E+06, -6.948948492110232E+07, -5.812449085960638E+06,  4.045418089867240E+01,  2.905967274882999E+00, -3.458996034714531E+00
2460349.500000000,  5.407582351033751E+06, -6.911771435244438E+07, -6.103320895361293E+06,  4.057202873277895E+01,  5.711959036658650E+00, -3.269774022638305E+00
2460350.500000000,  8.909909366525309E+06, -6.850079131804568E+07, -6.376698083462987E+06,  4.046104289369057E+01,  8.575725204003074E+00, -3.053917475922374E+00
2460351.500000000,  1.239231875430998E+07, -6.763507809136368E+07, -6.630264105364241E+06,  4.010960140392586E+01,  1.146551229155429E+01, -2.811226414149063E+00
2460352.500000000,  1.583378092488812E+07, -6.651976209453332E+07, -6.861725235410821E+06,  3.951299415183333E+01,  1.434796829816212E+01, -2.542427217790904E+00
2460353.500000000,  1.921316342349878E+07, -6.515691784670715E+07, -7.068889324393060E+06,  3.867353079971964E+01,  1.718990908191735E+01, -2.249133734459522E+00
2460354.500000000,  2.250982605295498E+07, -6.355141705968469E+07, -7.249738852817759E+06,  3.760020410445452E+01,  1.996004833658869E+01, -1.933754891057720E+00
2460355.500000000,  2.570416838481364E+07, -6.171069483170688E+07, -7.402493900672290E+06,  3.630793034626301E+01,  2.263058079068709E+01, -1.599354952036502E+00
2460356.500000000,  2.877809501390906E+07, -5.964438910572036E+07, -7.525661316262502E+06,  3.481641488335336E+01,  2.517851677320130E+01, -1.249475535441194E+00
2460357.500000000,  3.171536910215875E+07, -5.736387876517457E+07, -7.618067263441149E+06,  3.314871438600099E+01,  2.758668099908591E+01, -8.879309293452948E-01
2460358.500000000,  3.450183181022788E+07, -5.488175243950614E+07, -7.678871404534243E+06,  3.132958665020836E+01,  2.984430844336989E+01, -5.185899948676180E-01
2460359.500000000,  3.712547371658436E+07, -5.221124487395978E+07, -7.707562171266712E+06,  2.938373290423415E+01,  3.194719430109446E+01, -1.451588930655063E-01
2460360.500000000,  3.957635377411044E+07, -4.936568028946831E+07, -7.703933816669848E+06,  2.733404538610336E+01,  3.389738183820560E+01,  2.290210259077980E-01
2460361.500000000,  4.184637120178612E+07, -4.635796235401673E+07, -7.668047153221324E+06,  2.519997424870627E+01,  3.570239984552239E+01,  6.011465886736769E-01
2460362.500000000,  4.392890537945459E+07, -4.320014818261721E+07, -7.600176993830860E+06,  2.299612250424406E+01,  3.737408878703368E+01,  9.690854055477480E-01
2460363.500000000,  4.581834774787370E+07, -3.990313929289073E+07, -7.500750256094897E+06,  2.073116611290824E+01,  3.892708001620807E+01,  1.331457995626412E+00
2460364.500000000,  4.750955740215997E+07, -3.647651591082661E+07, -7.370279409484029E+06,  1.840717918168593E+01,  4.037701421035813E+01,  1.687662589696437E+00
2460365.500000000,  4.899727806940147E+07, -3.292853280165044E+07, -7.209296395502418E+06,  1.601942261028756E+01,  4.173860228463062E+01,  2.037839082916690E+00
2460366.500000000,  5.027555814643559E+07, -2.926628533550479E+07, -7.018292302953603E+06,  1.355662967646287E+01,  4.302364365978113E+01,  2.382772170506103E+00
2460367.500000000,  5.133721722386326E+07, -2.549604428460391E+07, -6.797667920823637E+06,  1.100179539732837E+01,  4.423912241199633E+01,  2.723737323200469E+00
2460368.500000000,  5.217340194250129E+07, -2.162374740815289E+07, -6.547699822418017E+06,  8.333449456568149E+00,  4.538550146274721E+01,  3.062296765707099E+00
2460369.500000000,  5.277327114275516E+07, -1.765562572328565E+07, -6.268525873447577E+06,  5.527366360700210E+00,  4.645532888154615E+01,  3.400055851433482E+00
2460370.500000000,  5.312384520411522E+07, -1.359893295336075E+07, -5.960153033467901E+06,  2.558642363638517E+00,  4.743225919762293E+01,  3.738393050861614E+00
2460371.500000000,  5.321004743935098E+07, -9.462738394308599E+06, -5.622489073846821E+06, -5.959526705945009E-01,  4.829057717518651E+01,  4.078179094747060E+00
2460372.500000000,  5.301495666237663E+07, -5.258736675745079E+06, -5.255398412326580E+06, -3.955458554362152E+00,  4.899529267357312E+01,  4.419502576220552E+00
2460373.500000000,  5.252027986021551E+07, -1.002022876465804E+06, -4.858780714449228E+06, -7.532168478486543E+00,  4.950285370486026E+01,  4.761420480312182E+00
2460374.500000000,  5.170704252138555E+07,  3.288221603246578E+06, -4.432669288794102E+06, -1.132917082147127E+01,  4.976250095469280E+01,  5.101752639429410E+00
2460375.500000000,  5.055648182613416E+07,  7.588187899531563E+06, -3.977344663479278E+06, -1.533813680734038E+01,  4.971826060335292E+01,  5.436938942045622E+00
2460376.500000000,  4.905111478749831E+07,  1.186909722355114E+07, -3.493457141568959E+06, -1.953750946981406E+01,  4.931154234393786E+01,  5.761977112107914E+00
2460377.500000000,  4.717593977518515E+07,  1.609710670316915E+07, -2.982150675021430E+06, -2.389125393474754E+01,  4.848427453363954E+01,  6.070456784663445E+00
2460378.500000000,  4.491971601610754E+07,  2.023350552428384E+07, -2.445179179022485E+06, -2.834832814299435E+01,  4.718246679550468E+01,  6.354702064673454E+00
2460379.500000000,  4.227625228213360E+07,  2.423523182271864E+07, -1.885005575020023E+06, -3.284302263772994E+01,  4.536004125938916E+01,  6.606029322706593E+00
2460380.500000000,  3.924562412469404E+07,  2.805572469825760E+07, -1.304873584001942E+06, -3.729629195206763E+01,  4.298271829488307E+01,  6.815119238761653E+00
2460381.500000000,  3.583523033925842E+07,  3.164610475860176E+07, -7.088428009238448E+05, -4.161815163167951E+01,  4.003168608593002E+01,  6.972491890387127E+00
2460382.500000000,  3.206059603330976E+07,  3.495665104491643E+07, -1.017790688409042E+05, -4.571113855479947E+01,  3.650673568904936E+01,  7.069061377077670E+00
2460383.500000000,  2.794583421728255E+07,  3.793851340934927E+07,  5.107052281635609E+05, -4.947472721506693E+01,  3.242851902999632E+01,  7.096733299305715E+00
2460384.500000000,  2.352369245624659E+07,  4.054557017402457E+07,  1.122362633090008E+06, -5.281046858666456E+01,  2.783960363012646E+01,  7.048996547329928E+00
2460385.500000000,  1.883513692421155E+07,  4.273631535539106E+07,  1.726470959043510E+06, -5.562748920067784E+01,  2.280406880294735E+01,  6.921453213924259E+00
2460386.500000000,  1.392846231805732E+07,  4.447564288605478E+07,  2.316034685690682E+06, -5.784788344355573E+01,  1.740551789211379E+01,  6.712229978868923E+00
2460387.500000000,  8.857959084881201E+06,  4.573639182564446E+07,  2.884014997997433E+06, -5.941148223347786E+01,  1.174355832715540E+01,  6.422222958830076E+00
2460388.500000000,  3.682213462363002E+06,  4.650052948909544E+07,  3.423572611700464E+06, -6.027950952891461E+01,  5.928997136959502E+00,  6.055145649918947E+00
2460389.500000000, -1.537846240755327E+06,  4.675987865233168E+07,  3.928305909666117E+06, -6.043675060118260E+01,  7.817376912641150E-02,  5.617373528947642E+00
2460390.500000000, -6.741018599036558E+06,  4.651633687046792E+07,  4.392467466615112E+06, -5.989203581328460E+01, -5.693035341542084E+00,  5.117604350131355E+00
2460391.500000000, -1.186786681294626E+07,  4.578158387876925E+07,  4.811144661882848E+06, -5.867705419826872E+01, -1.127498084794325E+01,  4.566374724094385E+00
2460392.500000000, -1.686258876861680E+07,  4.457631919953367E+07,  5.180394230850071E+06, -5.684370747009741E+01, -1.656927831225445E+01,  3.975486861625784E+00
2460393.500000000, -2.167460782877630E+07,  4.292910944790750E+07,  5.497325471926959E+06, -5.446035871245467E+01, -2.149275836046309E+01,  3.357402562356635E+00
2460394.500000000, -2.625980696412818E+07,  4.087494896383975E+07,  5.760131558724003E+06, -5.160740028054217E+01, -2.598013411704430E+01,  2.724655615705888E+00
2460395.500000000, -3.058136589523244E+07,  3.845364711452425E+07,  5.968072341541737E+06, -4.837256327982087E+01, -2.998535249549870E+01,  2.089321835376579E+00
2460396.500000000, -3.461019525406029E+07,  3.570815262861042E+07,  6.121414802183613E+06, -4.484633404542306E+01, -3.348172480169232E+01,  1.462571792400919E+00
2460397.500000000, -3.832498973374591E+07,  3.268291314232284E+07,  6.221338909687389E+06, -4.111775663964712E+01, -3.646101526871711E+01,  8.543182287185651E-01
2460398.500000000, -4.171194229445525E+07,  2.942235074616065E+07,  6.269817201111661E+06, -3.727080832218139E+01, -3.893170472435082E+01,  2.729601143529763E-01
2460399.500000000, -4.476417402304608E+07,  2.596951517163241E+07,  6.269476280379152E+06, -3.338145380792574E+01, -4.091665084135776E+01, -2.747810564274094E-01
2460400.500000000, -4.748094054527256E+07,  2.236495774104782E+07,  6.223447890374035E+06, -2.951542170004096E+01, -4.245034974682733E+01, -7.839403191137393E-01
2460401.500000000, -4.986667764435055E+07,  1.864585258767199E+07,  6.135216502740811E+06, -2.572670331611570E+01, -4.357597816871444E+01, -1.251312236159471E+00
2460402.500000000, -5.192994746896081E+07,  1.484537732245494E+07,  6.008469627306283E+06, -2.205674641821263E+01, -4.434236903170241E+01, -1.675386329083228E+00
2460403.500000000, -5.368234352611651E+07,  1.099235312784567E+07,  5.846956325018061E+06, -1.853429880001576E+01, -4.480105063443338E+01, -2.056223087684156E+00
2460404.500000000, -5.513740820890599E+07,  7.111133840125117E+06,  5.654358711085163E+06, -1.517584442215686E+01, -4.500346113714613E+01, -2.395278624992979E+00
2460405.500000000, -5.630961120451067E+07,  3.221724599076929E+06,  5.434180523938004E+06, -1.198656442075881E+01, -4.499843495546786E+01, -2.695186451558333E+00
2460406.500000000, -5.721343084173270E+07, -6.598971038748894E+05,  5.189656069718351E+06, -8.961745116493795E+00, -4.483004386418867E+01, -2.959505684978266E+00
2460407.500000000, -5.786257326217601E+07, -4.521291692228894E+06,  4.923682000948409E+06, -6.088544817833862E+00, -4.453586126824226E+01, -3.192446100131015E+00
2460408.500000000, -5.826935624730095E+07, -8.352938027826787E+06,  4.638773441221750E+06, -3.348021417586119E+00, -4.414570182787880E+01, -3.398581508431578E+00
2460409.500000000, -5.844427570066304E+07, -1.214752684762914E+07,  4.337044936931710E+06, -7.173147175167189E-01, -4.368086978987996E+01, -3.582563776643878E+00
2460410.500000000, -5.839576337743243E+07, -1.589921174724209E+07,  4.020215634314508E+06,  1.828127600606932E+00, -4.315392806349439E+01, -3.748850144680079E+00
2460411.500000000, -5.813013478704613E+07, -1.960286239633168E+07,  3.689636993250142E+06,  4.312392250372777E+00, -4.256897698823592E+01, -3.901456228999436E+00
2460412.500000000, -5.765171667097618E+07, -2.325336269084695E+07,  3.346340315829523E+06,  6.757118547939090E+00, -4.192240801398557E+01, -4.043746128627374E+00
2460413.500000000, -5.696313452908470E+07, -2.684499253931523E+07,  2.991100448458242E+06,  9.179790640100622E+00, -4.120407455495425E+01, -4.178269382467416E+00
2460414.500000000, -5.606573279945585E+07, -3.037092607594535E+07,  2.624511269251987E+06,  1.159238695945995E+01, -4.039880157525655E+01, -4.306652224103013E+00
2460415.500000000, -5.496009392373212E+07, -3.382287154891332E+07,  2.247068047616780E+06,  1.400045050060700E+01, -3.948813843145696E+01, -4.429547764475979E+00
2460416.500000000, -5.364661802285837E+07, -3.719086931960980E+07,  1.859251497725472E+06,  1.640262012331230E+01, -3.845224735289410E+01, -4.546646567734648E+00
2460417.500000000, -5.212612254005722E+07, -4.046325479214997E+07,  1.461608364096079E+06,  1.879063719440705E+01, -3.727181360035405E+01, -4.656745764142785E+00
2460418.500000000, -5.040042113240919E+07, -4.362678320004186E+07,  1.054823680259196E+06,  2.114981496399324E+01, -3.592986335446251E+01, -4.757871573198790E+00
2460419.500000000, -4.847284332948007E+07, -4.666690356626365E+07,  6.397804172289949E+05,  2.345993172536918E+01, -3.441338188442393E+01, -4.847447096191594E+00
2460420.500000000, -4.634866090881543E+07, -4.956816037554001E+07,  2.176030565571375E+05,  2.569648461841913E+01, -3.271463725386588E+01, -4.922494671662395E+00
2460421.500000000, -4.403539331259422E+07, -5.231469406289160E+07, -2.103173628942631E+05,  2.783222037793859E+01, -3.083213305137768E+01, -4.979860133643784E+00
2460422.500000000, -4.154297237706793E+07, -5.489080576538526E+07, -6.423180233186893E+05,  2.983884366648723E+01, -2.877113635032007E+01, -5.016445097259508E+00
2460423.500000000, -3.888375569917730E+07, -5.728154823644769E+07, -1.076479008289024E+06,  3.168879383875018E+01, -2.654375297706490E+01, -5.029432999657425E+00
2460424.500000000, -3.607238758640393E+07, -5.947330359179822E+07, -1.510656742172718E+06,  3.335697767889585E+01, -2.416854966444453E+01, -5.016495075930893E+00
2460425.500000000, -3.312551615343443E+07, -6.145430971262734E+07, -1.942533901120983E+06,  3.482234905693700E+01, -2.166975014360382E+01, -4.975963726724514E+00
2460426.500000000, -3.006138416797765E+07, -6.321510060160609E+07, -2.369682506966352E+06,  3.606923637762264E+01, -1.907605803133449E+01, -4.906962762608627E+00
2460427.500000000, -2.689931916703182E+07, -6.474883155789751E+07, -2.789636117741007E+06,  3.708833455969483E+01, -1.641918194555371E+01, -4.809486669554749E+00
2460428.500000000, -2.365915468973548E+07, -6.605146736900140E+07, -3.199966482292853E+06,  3.787729913435839E+01, -1.373215626519816E+01, -4.684424170436357E+00
2460429.500000000, -2.036061882507723E+07, -6.712182036403635E+07, -3.598359764375780E+06,  3.844090463362275E+01, -1.104756325504705E+01, -4.533524770702497E+00
2460430.500000000, -1.702272839269874E+07, -6.796143460944186E+07, -3.982687479205925E+06,  3.879075626649948E+01, -8.395768157374663E+00, -4.359310465896352E+00
2460431.500000000, -1.366322683827356E+07, -6.857432218094666E+07, -4.351067620266464E+06,  3.894457133023970E+01, -5.803277957070559E+00, -4.164938143257837E+00
2460432.500000000, -1.029810134966127E+07, -6.896656672900395E+07, -4.701912065563716E+06,  3.892507321191869E+01, -3.291326913120041E+00, -3.954021225990606E+00
2460433.500000000, -6.941209946151159E+06, -6.914581790558578E+07, -5.033957203276135E+06,  3.875856460234346E+01, -8.747780842671662E-01, -3.730421604107291E+00
2460434.500000000, -3.604042652510624E+06, -6.912070713216124E+07, -5.346275754989456E+06,  3.847326622938056E+01,  1.438589192080396E+00, -3.498024718955394E+00
2460435.500000000, -2.956327484568247E+05, -6.890022024369928E+07, -5.638268937317882E+06,  3.809752182986988E+01,  3.648359404080910E+00, -3.260511709375443E+00
2460436.500000000,  2.977375021718001E+06, -6.849306543685175E+07, -5.909639319016386E+06,  3.765797834822080E+01,  5.761308376818560E+00, -3.021142723435362E+00
2460437.500000000,  6.210501930321243E+06, -6.790707550930478E+07, -6.160345926847860E+06,  3.717785198052432E+01,  7.790785489927538E+00, -2.782564839854108E+00
2460438.500000000,  9.401070474274319E+06, -6.714868157128862E+07, -6.390544256944858E+06,  3.667538558577930E+01,  9.755684886318361E+00, -2.546656568822987E+00
2460439.500000000,  1.254771801017603E+07, -6.622249135346091E+07, -6.600514792414028E+06,  3.616259148242032E+01,  1.167906480628026E+01, -2.314418703980402E+00
2460440.500000000,  1.564981693451864E+07, -6.513099917915940E+07, -6.790584355504323E+06,  3.564435645251743E+01,  1.358649537829188E+01, -2.085918511019637E+00
2460441.500000000,  1.870683525056732E+07, -6.387444698669069E+07, -6.961045090140503E+06,  3.511796395079197E+01,  1.550423144998716E+01, -1.860291035037349E+00
2460442.500000000,  2.171767504880884E+07, -6.245084695129935E+07, -7.112076050333351E+06,  3.457306340870279E+01,  1.745731736025664E+01, -1.635797885035888E+00
2460443.500000000,  2.468002785756220E+07, -6.085616680932195E+07, -7.243672251912583E+06,  3.399208968620875E+01,  1.946773431066419E+01, -1.409940420292122E+00
2460444.500000000,  2.758978491609724E+07, -5.908466950818533E+07, -7.355585637484252E+06,  3.335110881539492E+01,  2.155269796882246E+01, -1.179621030589864E+00
2460445.500000000,  3.044053725067453E+07, -5.712938987593412E+07, -7.447281733571827E+06,  3.262104086919296E+01,  2.372320432372159E+01, -9.413433693039206E-01
2460446.500000000,  3.322319520138541E+07, -5.498272316877408E+07, -7.517914886838563E+06,  3.176918865009382E+01,  2.598290621702393E+01, -6.914401392439409E-01
2460447.500000000,  3.592575009022897E+07, -5.263709409191858E+07, -7.566323908985499E+06,  3.076098331383394E+01,  2.832738237266681E+01, -4.263154848779624E-01
2460448.500000000,  3.853319248260370E+07, -5.008567057642934E+07, -7.591048803394616E+06,  2.956184613305354E+01,  3.074383643458952E+01, -1.426883058166624E-01
2460449.500000000,  4.102759250106053E+07, -4.732308448839281E+07, -7.590368062910516E+06,  2.813906013371602E+01,  3.321123703621898E+01,  1.621770803595197E-01
2460450.500000000,  4.338833847712290E+07, -4.434612166220938E+07, -7.562354890922584E+06,  2.646354667717656E+01,  3.570088295594177E+01,  4.902655420244137E-01
2460451.500000000,  4.559252146388028E+07, -4.115434615335511E+07, -7.504949677572502E+06,  2.451145016663773E+01,  3.817735170615759E+01,  8.426418851828039E-01
2460452.500000000,  4.761544534608335E+07, -3.775062821443891E+07, -7.416045222195605E+06,  2.226544845567524E+01,  4.059976716044432E+01,  1.219326234250204E+00
2460453.500000000,  4.943123598407499E+07, -3.414155188703090E+07, -7.293580582794508E+06,  1.971572634673393E+01,  4.292330360092659E+01,  1.619219619667028E+00
2460454.500000000,  5.101351842894284E+07, -3.033768582089514E+07, -7.135639088645823E+06,  1.686057353467568E+01,  4.510083118781909E+01,  2.040082140998791E+00
2460455.500000000,  5.233612904202428E+07, -2.635370943119802E+07, -6.940545989827970E+06,  1.370659490074178E+01,  4.708460231987448E+01,  2.478562786030846E+00
2460456.500000000,  5.337382948811708E+07, -2.220839516173846E+07, -6.706961433954522E+06,  1.026854836770467E+01,  4.882788028511349E+01,  2.930276861678259E+00
2460457.500000000,  5.410299202797134E+07, -1.792445578265095E+07, -6.433964930949259E+06,  6.568851579899954E+00,  5.028642116469872E+01,  3.389924276688760E+00
2460458.500000000,  5.450223011309063E+07, -1.352827266547687E+07, -6.121128145754688E+06,  2.636821367189587E+00,  5.141973681617246E+01,  3.851439842533658E+00
2460459.500000000,  5.455295460298105E+07, -9.049526250416946E+06, -5.768573681822669E+06, -1.492272820173772E+00,  5.219209003822851E+01,  4.308165532112305E+00
2460460.500000000,  5.423984342160304E+07, -4.520752955992663E+06, -5.377018404766861E+06, -5.778250561154777E+00,  5.257320121079131E+01,  4.753034411745432E+00
2460461.500000000,  5.355122042248354E+07,  2.314675595583813E+04, -4.947800714828811E+06, -1.017706571367131E+01,  5.253867664683559E+01,  5.178756823385324E+00
2460462.500000000,  5.247934678458167E+07,  4.545426675538694E+06, -4.482891914997098E+06, -1.464177374170601E+01,  5.207019970551161E+01,  5.578001321977403E+00
2460463.500000000,  5.102063447695019E+07,  9.008021773945272E+06, -3.984892352158034E+06, -1.912336058075060E+01,  5.115555279808663E+01,  5.943565712601671E+00
2460464.500000000,  4.917579527504031E+07,  1.337207282652615E+07, -3.457013265478526E+06, -2.357140386114990E+01,  4.978855754993604E+01,  6.268536958411698E+00
2460465.500000000,  4.694993967472691E+07,  1.759844572300544E+07, -2.903045229650253E+06, -2.793457673181783E+01,  4.796902704046541E+01,  6.546442223717346E+00
2460466.500000000,  4.435263731103872E+07,  2.164825027372745E+07, -2.327313754321281E+06, -3.216104754529561E+01,  4.570281404967816E+01,  6.771396166110071E+00
2460467.500000000,  4.139794411759322E+07,  2.548336944637923E+07, -1.734622086459978E+06, -3.619886836296989E+01,  4.300200984320720E+01,  6.938250955087014E+00
2460468.500000000,  3.810439212742189E+07,  2.906701270700747E+07, -1.130180724584643E+06, -3.999647250329065E+01,  3.988529940356212E+01,  7.042754543127161E+00
2460469.500000000,  3.449492702722286E+07,  3.236430499826822E+07, -5.195228203744851E+05, -4.350340607456251E+01,  3.637841592392332E+01,  7.081718878342002E+00
2460470.500000000,  3.059676867943848E+07,  3.534291502839552E+07,  9.159523164863326E+04, -4.667139194348390E+01,  3.251457035190765E+01,  7.053193037458012E+00
2460471.500000000,  2.644116372431386E+07,  3.797371328580583E+07,  6.973079154454321E+05, -4.945576324325661E+01,  2.833467686039431E+01,  6.956627578518864E+00
2460472.500000000,  2.206299993095227E+07,  4.023143339710404E+07,  1.291767755808767E+06, -5.181721248816203E+01,  2.388717127277753E+01,  6.793007698745392E+00
2460473.500000000,  1.750026112557814E+07,  4.209529354705768E+07,  1.869281625323124E+06, -5.372369790744923E+01,  1.922724312121385E+01,  6.564926773864060E+00
2460474.500000000,  1.279331937524801E+07,  4.354952217262575E+07,  2.424449775235651E+06, -5.515225679595279E+01,  1.441538002515064E+01,  6.276571401206167E+00
2460475.500000000,  7.984085266401940E+06,  4.458372847258160E+07,  2.952298920546381E+06, -5.609042614263211E+01,  9.515246660793618E+00,  5.933596073872872E+00
2460476.500000000,  3.115062851227432E+06,  4.519306637264775E+07,  3.448399393969608E+06, -5.653698665689915E+01,  4.591063886513540E+00,  5.542879995573999E+00
2460477.500000000, -1.771622931074095E+06,  4.537816059022216E+07,  3.908956545874374E+06, -5.650183385267150E+01, -2.952207169868695E-01,  5.112177758710943E+00
2460478.500000000, -6.635147483709898E+06,  4.514479218578660E+07,  4.330868439928910E+06, -5.600492319014859E+01, -5.086608393042656E+00,  4.649695127965462E+00
2460479.500000000, -1.143678008095055E+07,  4.450337263604621E+07,  4.711745281367540E+06, -5.507440067360584E+01, -9.733214386043189E+00,  4.163635912274004E+00
2460480.500000000, -1.614048945625596E+07,  4.346826316459286E+07,  5.049890321745137E+06, -5.374417360477417E+01, -1.419364955910616E+01,  3.661771998233333E+00
2460481.500000000, -2.071332747786805E+07,  4.205701398879970E+07,  5.344246384915307E+06, -5.205126345013075E+01, -1.843548304179770E+01,  3.151084723267299E+00
2460482.500000000, -2.512558764794635E+07,  4.028960309366246E+07,  5.594315836413756E+06, -5.003329736262600E+01, -2.243480646678167E+01,  2.637513368857066E+00
2460483.500000000, -2.935076409066498E+07,  3.818774618592367E+07,  5.800064179212805E+06, -4.772644154518375E+01, -2.617505770359165E+01,  2.125829156314273E+00
2460484.500000000, -3.336535880015478E+07,  3.577433145835160E+07,  5.961818250732351E+06, -4.516397943444764E+01, -2.964535456500962E+01,  1.619634879647041E+00
2460485.500000000, -3.714859734654528E+07,  3.307300913784040E+07,  6.080169305091500E+06, -4.237561856718514E+01, -3.283862638866223E+01,  1.121474713090572E+00
2460486.500000000, -4.068211550398968E+07,  3.010794117339585E+07,  6.155889422015933E+06, -3.938749758845353E+01, -3.574981789510343E+01,  6.330278889258434E-01
2460487.500000000, -4.394967277572795E+07,  2.690369470096782E+07,  6.189867136458201E+06, -3.622277673199080E+01, -3.837438882860820E+01,  1.553544586852578E-01
2460488.500000000, -4.693693605654448E+07,  2.348524661245010E+07,  6.183065376945795E+06, -3.290263923690765E+01, -4.070726133685667E+01, -3.108393125583682E-01
2460489.500000000, -4.963136052743392E+07,  1.987805676000790E+07,  6.136502104809437E+06, -2.944750756041855E+01, -4.274229006930710E+01, -7.649453734291427E-01
2460490.500000000, -5.202217791569039E+07,  1.610816399433061E+07,  6.051251719951218E+06, -2.587828186141153E+01, -4.447225882373541E+01, -1.206232248024911E+00
2460491.500000000, -5.410048652309251E+07,  1.220226153957245E+07,  5.928463492269857E+06, -2.221743185245449E+01, -4.588934902364762E+01, -1.633674924023488E+00
2460492.500000000, -5.585942433348677E+07,  8.187714906884342E+06,  5.769392052604847E+06, -1.848980943111447E+01, -4.698598236386562E+01, -2.045847047974412E+00
2460493.500000000, -5.729439687358449E+07,  4.092495264423501E+06,  5.575434330070605E+06, -1.472309220098588E+01, -4.775591297184458E+01, -2.440879713380092E+00
2460494.500000000, -5.840332564648986E+07, -5.498741963091772E+04,  5.348167209063967E+06, -1.094781216582230E+01, -4.819543218620987E+01, -2.816485321920371E+00
2460495.500000000, -5.918688085016834E+07, -4.226155254955604E+06,  5.089380529317671E+06, -7.196965944401073E+00, -4.830454957202211E+01, -3.170040095620763E+00
2460496.500000000, -5.964866343582416E+07, -8.392629747368695E+06,  4.801100782794716E+06, -3.505240312365217E+00, -4.808802481670757E+01, -3.498714928689186E+00
2460497.500000000, -5.979530587855861E+07, -1.252667792654702E+07,  4.485601881930919E+06,  9.208194815378151E-02, -4.755614439461421E+01, -3.799641441787074E+00
2460498.500000000, -5.963646773168597E+07, -1.660171153925605E+07,  4.145400592178868E+06,  3.560447091170401E+00, -4.672516213270681E+01, -4.070098349438087E+00
2460499.500000000, -5.918471045215714E+07, -2.059280781468386E+07,  3.783235545827275E+06,  6.867481680127465E+00, -4.561735192813565E+01, -4.307702553934540E+00
2460500.500000000, -5.845524541851560E+07, -2.447721716863308E+07,  3.402030094401656E+06,  9.984457733049261E+00, -4.426065182844997E+01, -4.510589688326053E+00
2460501.500000000, -5.746555881337929E+07, -2.823482275822631E+07,  3.004840529815054E+06,  1.288765969477850E+01, -4.268790956086305E+01, -4.677570067757486E+00
2460502.500000000, -5.623492643649494E+07, -3.184851894258806E+07,  2.594792334293135E+06,  1.555954901947544E+01, -4.093576859584486E+01, -4.808248060691300E+00
2460503.500000000, -5.478383993607645E+07, -3.530448021436394E+07,  2.175008041487427E+06,  1.798963666407978E+01, -3.904325933944808E+01, -4.903095615114170E+00
2460504.500000000, -5.313337286397836E+07, -3.859229867900026E+07,  1.748530955414707E+06,  2.017499387647403E+01, -3.705018069088757E+01, -4.963473896270681E+00
2460505.500000000, -5.130451995135590E+07, -4.170497620382027E+07,  1.318249345245350E+06,  2.212035593134785E+01, -3.499537189399089E+01, -4.991600515525539E+00
2460506.500000000, -4.931754577093376E+07, -4.463876638854646E+07,  8.868257954698913E+05,  2.383780034985787E+01, -3.291498261687565E+01, -4.990463444352871E+00
2460507.500000000, -4.719137934640238E+07, -4.739287092729977E+07,  4.566361439530626E+05,  2.534600894828114E+01, -3.084085016281798E+01, -4.963686199567626E+00
2460508.500000000, -4.494308928298921E+07, -4.996900413068041E+07,  2.972190437906235E+04,  2.666915008140546E+01, -2.879908670169524E+01, -4.915352050397789E+00
2460509.500000000, -4.258746976603200E+07, -5.237084776900264E+07, -3.922407189005576E+05,  2.783544203102143E+01, -2.680896687425737E+01, -4.849797649427259E+00
2460510.500000000, -4.013676158260509E+07, -5.460342545406521E+07, -8.079531053144783E+05,  2.887547915126613E+01, -2.488218789780473E+01, -4.771388473150838E+00
2460511.500000000, -3.760052455957642E+07, -5.667243105394271E+07, -1.216486791479841E+06,  2.982041787889225E+01, -2.302255155899391E+01, -4.684289659159115E+00
2460512.500000000, -3.498566896859837E+07, -5.858354880287868E+07, -1.617256548568666E+06,  3.070012912368601E+01, -2.122609164701313E+01, -4.592246177966457E+00
2460513.500000000, -3.229664407724430E+07, -6.034180362799597E+07, -2.009975356763225E+06,  3.154142631996223E+01, -1.948164306557180E+01, -4.498385761393219E+00
2460514.500000000, -2.953577270898678E+07, -6.195097871088995E+07, -2.394593777100287E+06,  3.236647439623813E+01, -1.777182175441807E+01, -4.405056661516343E+00
2460515.500000000, -2.670371199110845E+07, -6.341313352579430E+07, -2.771227178683970E+06,  3.319147437124153E+01, -1.607435932083830E+01, -4.313710219877164E+00
2460516.500000000, -2.380001295691812E+07, -6.472824977733249E+07, -3.140075028277535E+06,  3.402570187082002E+01, -1.436371447993957E+01, -4.224835516204384E+00
2460517.500000000, -2.082374579198099E+07, -6.589402515579513E+07, -3.501336943433810E+06,  3.487095659829578E+01, -1.261286636801626E+01, -4.137950206804824E+00
2460518.500000000, -1.777415363762287E+07, -6.690582609581111E+07, -3.855130419071652E+06,  3.572145499045499E+01, -1.079518357126278E+01, -4.051648249414407E+00
2460519.500000000, -1.465129622981684E+07, -6.775680129992428E+07, -4.201415047776371E+06,  3.656417147697065E+01, -8.886257991604159E+00, -3.963701753320567E+00
